artist,song,duration,ts,sessionid,auth,level,itemInSession,city,zip,state,country,userAgent,lon,lat,userId,lastName,firstName,gender,registration
Prince,Purple Rain,220,1705891427,6527,Logged Out,free,17,Dianatown,,NS,CA,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1),-78.104799,-18.274935,,,,,
Rihanna,Diamonds,199,1706766535,4940,Logged In,free,40,Jaredbury,47951,NY,US,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.35.3 (KHTML, like Gecko) Version/5.0.4 Safari/534.35.3",162.966856,19.947683,85169.0,Maxwell,Brandon,M,1704868333.0
Adele,Set Fire to the Rain,199,1708375485,7836,Logged In,free,42,Siqueira,74357670-128,MS,BR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; gv-GB) AppleWebKit/533.49.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.49.5",-107.675004,42.7546415,33360.0,Diaz,Sarah,F,1709005931.0
Madonna,Material Girl,291,1707131832,5732,Logged In,free,42,Sanchez,81631,,FR,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.0),89.060299,82.6267135,90980.0,Carpenter,Grace,M,1705528795.0
Mariah Carey,Fantasy,194,1705894514,3043,Logged Out,free,13,Neerpelt,,,BE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7; rv:1.9.5.20) Gecko/7356-07-29 13:04:16 Firefox/3.8,-88.552107,37.7127105,,,,,
Pink Floyd,Comfortably Numb,292,1708557725,7532,Logged In,paid,100,Lopes,30778558-579,AM,BR,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0),105.865012,75.5052305,82558.0,Richards,Bethany,F,1706635933.0
Rihanna,Work,295,1704832452,8768,Logged Out,free,56,Linkhout,,,BE,Opera/8.64.(X11; Linux i686; uk-UA) Presto/2.9.175 Version/10.00,-30.096137,35.122829,,,,,
Taylor Swift,Shake It Off,253,1705355913,4615,Logged Out,free,99,Berg,,,BE,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.37.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.37.6",-109.187665,-43.500239,,,,,
Led Zeppelin,Whole Lotta Love,204,1708026690,6209,Logged Out,free,92,Custinne,,,BE,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8; rv:1.9.2.20) Gecko/6376-10-03 22:08:05 Firefox/7.0,-101.491726,-62.6105925,,,,,
Led Zeppelin,Stairway to Heaven,183,1706550014,4489,Logged Out,free,95,Ernonheid,,,BE,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.1),-103.244897,10.224406,,,,,
Bruce Springsteen,Born in the U.S.A.,293,1707739976,6253,Logged In,free,90,New Zacharyborough,G3M 5G1,ON,CA,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),-97.310058,-54.2023025,24958.0,Bass,Jennifer,M,1704867784.0
Bruce Springsteen,Born in the U.S.A.,293,1706594371,1798,Logged In,paid,91,Normand,48126,,FR,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.24.4 (KHTML, like Gecko) Version/4.0.1 Safari/531.24.4",10.756949,3.282093,75845.0,Bridges,Christopher,M,1705011979.0
Elton John,Tiny Dancer,199,1708410567,6042,Logged Out,free,77,Kennedymouth,,AS,US,Opera/8.49.(Windows CE; el-CY) Presto/2.9.167 Version/10.00,-172.563335,-73.8385925,,,,,
Adele,Someone Like You,185,1708651466,4491,Logged Out,free,82,Vieira da Prata,,PB,BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3 rv:5.0; km-KH) AppleWebKit/531.50.7 (KHTML, like Gecko) Version/4.0 Safari/531.50.7",-54.022390,-82.042991,,,,,
Elvis Presley,Love Me Tender,250,1705111263,9245,Logged In,free,2,Machado do Sul,95185766-416,AM,BR,Opera/9.77.(Windows NT 6.1; mi-NZ) Presto/2.9.187 Version/12.00,-30.243023,73.756461,33406.0,Nelson,Parker,F,1708524346.0
David Bowie,Life on Mars?,297,1706650843,8707,Logged In,free,19,Gomes,90574317-823,PE,BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/12.0q6239.0 Mobile/29P362 Safari/532.0",5.603746,-75.0098365,71521.0,Jackson,Carolyn,M,1706826400.0
Taylor Swift,Lover,222,1705251292,5233,Logged Out,free,65,Froidmont,,,BE,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/5.1),143.185759,8.770787,,,,,
Prince,Little Red Corvette,275,1706150002,8961,Logged Out,free,94,Novais de Costela,,RO,BR,Opera/8.39.(Windows NT 10.0; so-KE) Presto/2.9.177 Version/10.00,-26.203971,0.370493,,,,,
Elton John,Rocket Man,188,1708060078,1479,Logged Out,free,25,Port Wendyberg,,NE,US,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.815.0 Safari/535.0",140.781424,-41.826277,,,,,
Led Zeppelin,Whole Lotta Love,204,1704489074,2898,Logged Out,free,34,Duarte das Pedras,,PE,BR,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_6 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/14.3c5324.0 Mobile/04T381 Safari/534.2",47.999080,69.3478775,,,,,
Elvis Presley,Heartbreak Hotel,196,1705853474,5652,Logged In,free,88,Perezton,97418,CA,US,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/61.0.815.0 Safari/536.1",-137.896577,-27.0265295,10159.0,Johnson,Meghan,F,1705657363.0
Rihanna,Umbrella,256,1704831078,2746,Logged In,free,33,Evelette,8184,,BE,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1),-57.666232,-50.340675,46746.0,Glenn,Laura,F,1706031518.0
Beyoncé,Halo,299,1705859453,8074,Logged In,free,10,North Brian,X7N 4P2,MB,CA,Opera/9.13.(X11; Linux x86_64; wal-ET) Presto/2.9.161 Version/11.00,-30.420122,-30.328182,35090.0,Lee,Angela,F,1705239457.0
Bob Dylan,The Times They Are A-Changin’,266,1708958826,4284,Logged Out,free,82,Lake Erica,,NB,CA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9 rv:4.0; zu-ZA) AppleWebKit/535.35.4 (KHTML, like Gecko) Version/5.0 Safari/535.35.4",-96.680755,16.668631,,,,,
Ed Sheeran,Shape of You,264,1708652488,5416,Logged Out,free,36,Port Danielle,,SK,CA,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.0),104.352714,61.036597,,,,,
Bob Dylan,Knockin’ on Heaven’s Door,219,1704083897,9985,Logged In,paid,53,Vlezenbeek,4132,,BE,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6; rv:1.9.4.20) Gecko/7283-08-25 22:02:28 Firefox/3.6.16,144.497794,50.418755,68999.0,Stewart,Andrew,M,1706165801.0
Beyoncé,Formation,228,1705857910,1730,Logged Out,free,92,Pottier,,,FR,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/18.0x9017.0 Mobile/36Q206 Safari/536.0",-135.647658,24.3580845,,,,,
Whitney Houston,Greatest Love of All,300,1707616350,7253,Logged Out,free,50,Abigailbury,,AR,US,Opera/8.94.(X11; Linux x86_64; the-NP) Presto/2.9.180 Version/10.00,-161.915792,-49.975762,,,,,
The Rolling Stones,Paint It Black,182,1706196856,1094,Logged In,paid,80,West Bradley,52080,OK,US,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1),98.496821,-46.585965,55432.0,Martin,Francisco,F,1708910655.0
Adele,Set Fire to the Rain,199,1704782007,3842,Logged Out,free,1,Thomas,,,FR,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),145.358580,-38.1889715,,,,,
Frank Sinatra,I’ve Got You Under My Skin,282,1708407359,9602,Logged Out,free,42,Costela,,GO,BR,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.44.2 (KHTML, like Gecko) Version/4.0.5 Safari/535.44.2",-96.851094,-5.0884855,,,,,
David Bowie,Heroes,226,1709066173,7408,Logged In,free,29,Hallfurt,B5K6M3,YT,CA,Mozilla/5.0 (Windows NT 5.0; wae-CH; rv:1.9.1.20) Gecko/9000-06-14 19:58:44 Firefox/3.8,-117.974946,23.6965635,3685.0,Lin,Caleb,F,1705354509.0
Mariah Carey,Fantasy,194,1708529932,4413,Logged Out,free,94,da Conceição,,BA,BR,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4103-04-24 00:00:01 Firefox/3.6.3,-170.873216,-7.1449685,,,,,
The Beatles,Yesterday,233,1708194525,6020,Logged Out,free,64,Saint Audrey-sur-Mer,,,FR,Opera/9.84.(X11; Linux x86_64; am-ET) Presto/2.9.162 Version/12.00,-28.227081,26.6178145,,,,,
David Bowie,Space Oddity,242,1709095322,4329,Logged Out,free,3,South Robert,,ME,US,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1),-0.205166,33.9024465,,,,,
David Bowie,Life on Mars?,297,1704537763,5695,Logged Out,free,38,Mariembourg,,,BE,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6; rv:1.9.4.20) Gecko/6936-08-09 10:41:52 Firefox/13.0,-156.848774,-4.8256995,,,,,
Bruce Springsteen,Born to Run,282,1707427060,1491,Logged Out,free,54,PetitjeanBourg,,,FR,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.8.4 (KHTML, like Gecko) Version/4.1 Safari/534.8.4",-9.337770,-89.0867615,,,,,
Frank Sinatra,I’ve Got You Under My Skin,282,1705028655,9381,Logged Out,free,71,Santos de Garcia,,PA,BR,Mozilla/5.0 (Android 5.0.2; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,29.011004,-82.040947,,,,,
Bruce Springsteen,Born in the U.S.A.,293,1704086604,8833,Logged Out,free,62,Barbier,,,FR,Mozilla/5.0 (Windows NT 4.0; he-IL; rv:1.9.2.20) Gecko/8884-02-28 15:35:22 Firefox/3.6.9,-49.606343,74.3918785,,,,,
Elvis Presley,Heartbreak Hotel,196,1707944755,4918,Logged In,free,90,Seloignes,6139,,BE,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),136.963551,53.1769105,24437.0,Powell,Charles,F,1704911694.0
Whitney Houston,How Will I Know,264,1706040731,1855,Logged In,free,1,Koersel,8717,,BE,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_0; rv:1.9.6.20) Gecko/5005-03-29 13:49:28 Firefox/3.8,-111.052369,17.091167,6392.0,Smith,Robert,M,1707565653.0
Elton John,Saturday Night’s Alright for Fighting,188,1707544327,1682,Logged Out,free,20,Beardton,,YT,CA,Opera/8.23.(X11; Linux i686; li-BE) Presto/2.9.160 Version/11.00,88.620058,52.705044,,,,,
Mariah Carey,All I Want for Christmas Is You,225,1704801994,6934,Logged In,paid,35,Hamel,64460,,FR,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/4.0),-129.487473,-47.158981,5895.0,Yoder,Amber,M,1707151059.0
The Beatles,Let It Be,211,1704775261,6374,Logged Out,free,20,Michellestad,,NS,CA,Opera/9.87.(Windows NT 4.0; ff-SN) Presto/2.9.176 Version/12.00,92.722725,-81.520554,,,,,
Whitney Houston,I Wanna Dance with Somebody,258,1705096223,8091,Logged In,paid,43,Neerharen,6132,,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:6.0; am-ET) AppleWebKit/534.19.4 (KHTML, like Gecko) Version/5.0 Safari/534.19.4",-26.496897,26.1771855,10848.0,Dorsey,Joe,F,1708681268.0
Whitney Houston,I Wanna Dance with Somebody,258,1704319877,8614,Logged In,paid,86,Brooketon,X6K 7L6,NU,CA,Opera/8.12.(X11; Linux x86_64; mt-MT) Presto/2.9.187 Version/12.00,-12.710067,-28.392402,33142.0,Mahoney,Jose,M,1707508419.0
Mariah Carey,Without You,202,1709041950,6739,Logged In,free,78,Maurice,71249,,FR,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1),-17.003363,8.936753,23357.0,Davis,Zachary,M,1704508819.0
Bruce Springsteen,Born in the U.S.A.,293,1705435392,2154,Logged In,paid,53,Baronville,6008,,BE,Opera/8.29.(X11; Linux i686; mk-MK) Presto/2.9.164 Version/10.00,142.236605,-37.761201,28506.0,Kelley,Stacy,F,1707468621.0
Adele,Set Fire to the Rain,199,1706200555,4492,Logged Out,free,61,LoiseauVille,,,FR,Opera/8.57.(X11; Linux x86_64; hne-IN) Presto/2.9.164 Version/12.00,20.925401,-6.944941,,,,,
Prince,1999,187,1706335557,1830,Logged Out,free,5,François,,,FR,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/34.0.887.0 Safari/532.0",-5.763586,84.710683,,,,,
Ed Sheeran,Thinking Out Loud,182,1707050970,822,Logged In,free,53,Sales do Galho,36226009-192,AC,BR,Opera/8.72.(Windows 95; mhr-RU) Presto/2.9.173 Version/11.00,-61.589093,-55.1945355,53186.0,King,John,M,1707960703.0
Mariah Carey,Without You,202,1707357085,7768,Logged Out,free,31,Vasconcelos,,AP,BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/11.6i3482.0 Mobile/98D711 Safari/533.2",127.315820,-8.0573525,,,,,
Mariah Carey,All I Want for Christmas Is You,225,1708978087,1360,Logged Out,free,89,East Michael,,LA,US,Opera/8.38.(X11; Linux i686; am-ET) Presto/2.9.184 Version/12.00,-108.803601,67.733636,,,,,
Frank Sinatra,The Way You Look Tonight,211,1708198300,8618,Logged In,free,71,Avekapelle,6201,,BE,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),-20.061560,41.671833,15460.0,Bridges,Linda,F,1704893000.0
Led Zeppelin,Whole Lotta Love,204,1706529806,1852,Logged In,paid,13,Araújo de Teixeira,85621-383-334,AL,BR,Opera/9.38.(X11; Linux i686; apn-IN) Presto/2.9.166 Version/11.00,74.446914,66.588909,64599.0,Barr,Melissa,F,1704606827.0
Elvis Presley,Suspicious Minds,183,1707994520,181,Logged Out,free,68,Justinland,,MS,US,Opera/8.83.(Windows NT 10.0; bhb-IN) Presto/2.9.181 Version/11.00,152.360786,42.5240295,,,,,
Whitney Houston,I Will Always Love You,243,1707225071,338,Logged In,paid,27,Saint-Médard,6975,,BE,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),1.437178,-1.281396,27039.0,Webster,Kelsey,F,1707901851.0
Michael Jackson,Billie Jean,242,1707485005,5491,Logged Out,free,1,Cassiano,,SP,BR,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/35.0.811.0 Mobile/98F688 Safari/531.1",-155.220787,-18.988387,,,,,
Bob Dylan,Like a Rolling Stone,230,1706818743,4808,Logged In,free,72,Huldenberg,8969,,BE,Opera/9.73.(X11; Linux i686; bn-IN) Presto/2.9.183 Version/10.00,-91.266965,-45.1904155,45782.0,Chandler,Amy,M,1705443879.0
Whitney Houston,Greatest Love of All,300,1704271633,1334,Logged In,paid,11,da Rocha Alegre,93396-231-872,TO,BR,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/14.3d1916.0 Mobile/94P499 Safari/532.0",-144.599414,14.888484,94438.0,Smith,Glenda,M,1705050019.0
Bob Dylan,Mr. Tambourine Man,209,1705038525,8137,Logged Out,free,93,Aublain,,,BE,Opera/8.88.(X11; Linux x86_64; sw-KE) Presto/2.9.184 Version/10.00,29.258279,61.4010295,,,,,
Elton John,Rocket Man,188,1706210844,9339,Logged Out,free,71,Carpentermouth,,NS,CA,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),-126.250886,35.344435,,,,,
The Beatles,Let It Be,211,1706977137,8567,Logged Out,free,72,Mendonça de da Conceição,,AC,BR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; dv-MV) AppleWebKit/534.38.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.38.1",41.531995,-0.798555,,,,,
Bob Dylan,Like a Rolling Stone,230,1704354623,3971,Logged In,paid,56,Baudry,32948,,FR,Opera/9.34.(X11; Linux x86_64; yo-NG) Presto/2.9.180 Version/12.00,-125.223029,-27.788159,72628.0,Mcdonald,Nicole,M,1707120610.0
Pink Floyd,Time,232,1707014426,9167,Logged Out,free,28,Presgaux,,,BE,Opera/9.90.(Windows 95; ms-MY) Presto/2.9.175 Version/10.00,-102.676291,74.053345,,,,,
David Bowie,Space Oddity,242,1709143967,8289,Logged Out,free,35,East Jessica,,CT,US,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.4.3 (KHTML, like Gecko) Version/5.0 Safari/532.4.3",164.261731,33.742285,,,,,
Led Zeppelin,Stairway to Heaven,183,1705310107,5435,Logged Out,free,5,South Andreafort,,DE,US,Opera/8.68.(Windows NT 5.2; tg-TJ) Presto/2.9.165 Version/10.00,-76.775774,-55.5960535,,,,,
Prince,Kiss,212,1705010056,706,Logged In,free,63,Blanchet,78517,,FR,Opera/9.84.(X11; Linux x86_64; ar-PS) Presto/2.9.168 Version/10.00,93.304390,47.600771,6977.0,Thompson,Sarah,M,1704923157.0
Elvis Presley,Love Me Tender,250,1706935183,9195,Logged In,free,70,Sterrebeek,8862,,BE,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),-98.692218,77.680737,95453.0,Hutchinson,Jessica,M,1708328776.0
Madonna,Like a Virgin,248,1704697130,7150,Logged In,free,50,Tervuren,1906,,BE,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),174.678633,35.700038,57666.0,Elliott,Jasmine,F,1707167969.0
Led Zeppelin,Rock and Roll,287,1705474581,8771,Logged Out,free,51,Assesse,,,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5 rv:2.0; unm-US) AppleWebKit/533.46.3 (KHTML, like Gecko) Version/5.0 Safari/533.46.3",-165.357694,55.1061105,,,,,
Michael Jackson,Thriller,271,1706598174,4303,Logged In,free,49,Vasseur-sur-Mer,46551,,FR,Opera/8.30.(Windows NT 5.2; ts-ZA) Presto/2.9.169 Version/10.00,68.853681,5.3653315,70027.0,Brown,Brandon,M,1708821486.0
The Beatles,Help!,250,1704361365,1024,Logged Out,free,94,Rhisnes,,,BE,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_8 rv:4.0; kw-GB) AppleWebKit/531.47.7 (KHTML, like Gecko) Version/4.0 Safari/531.47.7",71.582953,77.5966015,,,,,
Bruce Springsteen,Dancing in the Dark,259,1707104048,3385,Logged In,free,13,Williamsville,C3S 3G6,NU,CA,Opera/8.22.(Windows NT 6.1; mt-MT) Presto/2.9.180 Version/10.00,-165.438472,64.7668295,56930.0,Krause,Tina,F,1707660906.0
Pink Floyd,Wish You Were Here,273,1706403236,2120,Logged In,free,19,Pinto,76292,,FR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; it-IT) AppleWebKit/533.44.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.44.1",-92.128932,63.9064135,42922.0,Leach,Alex,F,1708751119.0
David Bowie,Heroes,226,1704522693,6501,Logged Out,free,86,Shellytown,,GA,US,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tig-ER) AppleWebKit/532.28.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.28.2",146.992436,72.1802665,,,,,
Pink Floyd,Another Brick in the Wall,225,1707337641,9356,Logged In,free,15,Cordierboeuf,94364,,FR,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1),-176.998832,64.7225475,81990.0,Leonard,Scott,F,1709135669.0
Pink Floyd,Time,232,1707161961,8133,Logged In,paid,53,Maxwellborough,E2Y7R8,PE,CA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2 rv:5.0; mr-IN) AppleWebKit/533.3.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.3.6",109.534482,4.550018,24614.0,Sanders,Nicole,M,1708177836.0
Led Zeppelin,Black Dog,243,1704781451,8529,Logged In,paid,5,West Kathrynton,J5B6S9,PE,CA,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.6.4 (KHTML, like Gecko) Version/5.0.5 Safari/534.6.4",-23.647532,-13.0767715,8617.0,Chang,Christopher,M,1708885728.0
Mariah Carey,Without You,202,1705348159,7013,Logged In,free,9,Martins Alegre,16747-309-962,PA,BR,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0),29.967398,31.4906285,35918.0,Sullivan,Amanda,F,1705921400.0
Elton John,Tiny Dancer,199,1704664877,3431,Logged Out,free,63,Vieira,,SE,BR,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),-129.347908,-38.5836405,,,,,
David Bowie,Let’s Dance,219,1705612194,9202,Logged Out,free,34,Sousa,,MS,BR,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),143.541351,23.5136515,,,,,
Adele,Set Fire to the Rain,199,1706317651,8559,Logged In,paid,13,Melden,2694,,BE,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/58.0.868.0 Safari/532.1",121.814878,-84.9271775,34212.0,Williams,Hannah,M,1707438972.0
Bruce Springsteen,The River,218,1707428970,4177,Logged In,paid,22,West Nancy,B6K5V6,NS,CA,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/16.0.833.0 Mobile/92D297 Safari/531.1",59.882213,39.0832185,23972.0,Pratt,Alexis,M,1707830806.0
Mariah Carey,All I Want for Christmas Is You,225,1706543837,744,Logged In,paid,86,Leeuwergem,2778,,BE,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/63.0.861.0 Mobile/00K917 Safari/535.2",132.499482,-35.2699765,40318.0,Bauer,Cory,F,1704604943.0
The Beatles,Help!,250,1706293374,8010,Logged In,free,54,Kleine-Brogel,6375,,BE,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7875-12-11 16:19:46 Firefox/3.6.18,55.474799,-2.6925085,90677.0,Harvey,Whitney,F,1705074895.0
Beyoncé,Formation,228,1706228747,4474,Logged Out,free,50,Saint Bertrand,,,FR,Opera/8.11.(X11; Linux x86_64; si-LK) Presto/2.9.180 Version/10.00,149.906750,72.349650,,,,,
Elton John,Candle in the Wind,250,1708877848,7476,Logged Out,free,39,Fernandes do Oeste,,PI,BR,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_1; rv:1.9.2.20) Gecko/3824-03-12 15:39:56 Firefox/11.0,24.997085,-38.1308845,,,,,
Whitney Houston,I Wanna Dance with Somebody,258,1708437293,363,Logged In,free,24,Sousa,70852-287-402,SC,BR,Mozilla/5.0 (Android 3.1; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,103.815327,-7.1521435,83372.0,Harris,Heather,F,1707382668.0
Elvis Presley,Hound Dog,283,1705485827,6367,Logged Out,free,72,Sellerstown,,NM,US,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),141.551323,-68.8073915,,,,,
Whitney Houston,How Will I Know,264,1707225667,7481,Logged In,paid,89,da Rosa do Sul,10120420-623,TO,BR,"Mozilla/5.0 (iPad; CPU iPad OS 15_8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/38.0.837.0 Mobile/73T856 Safari/533.1",21.268586,-61.8482035,81170.0,Walker,Jennifer,M,1707503442.0
The Rolling Stones,Gimme Shelter,291,1705131398,4529,Logged In,free,46,Lake Sarabury,65736,SD,US,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/42.0.835.0 Safari/533.0",44.883410,34.568100,888.0,Barnes,Jamie,M,1704947128.0
Michael Jackson,Man in the Mirror,190,1707469705,6110,Logged In,free,92,Fexhe-le-Haut-Clocher,6813,,BE,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.22.6 (KHTML, like Gecko) Version/4.0.5 Safari/534.22.6",-31.659075,54.598017,82878.0,Berg,Mathew,M,1705074129.0
Ed Sheeran,Castle on the Hill,251,1706202022,6761,Logged In,paid,91,Beersel,6710,,BE,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.18.1 (KHTML, like Gecko) Version/4.0 Safari/535.18.1",125.404818,32.8590325,83684.0,Gardner,Laura,M,1704579547.0
Michael Jackson,Smooth Criminal,269,1707893043,4628,Logged Out,free,22,Stephanieton,,GA,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5 rv:5.0; lb-LU) AppleWebKit/532.16.5 (KHTML, like Gecko) Version/4.0 Safari/532.16.5",114.995580,70.128744,,,,,
Pink Floyd,Money,221,1708267534,4683,Logged In,free,87,Lierde,6507,,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/42.0.807.0 Safari/534.0",126.465098,21.4643725,38810.0,Schneider,Wayne,F,1705117098.0
Ed Sheeran,Photograph,191,1705675909,4787,Logged In,paid,100,Kallo,6980,,BE,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6; rv:1.9.3.20) Gecko/8453-10-17 02:30:19 Firefox/3.6.6,-67.064117,16.6495695,42122.0,Torres,Eric,F,1705043582.0
The Rolling Stones,Angie,223,1704235680,3315,Logged Out,free,65,DavidBourg,,,FR,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/15.1l6649.0 Mobile/67Q382 Safari/536.1",8.195991,72.4187445,,,,,
Taylor Swift,Shake It Off,253,1705570416,1435,Logged In,paid,72,Ocquier,1824,,BE,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/12.5m5627.0 Mobile/25L268 Safari/533.0",-109.837127,62.7761305,31847.0,Wagner,Alex,F,1706442548.0
Beyoncé,Single Ladies,246,1706190646,8614,Logged In,paid,83,Zonnegem,7480,,BE,Opera/9.88.(X11; Linux x86_64; hi-IN) Presto/2.9.185 Version/12.00,-8.103260,-23.1082335,6582.0,Le,Andrea,F,1708969520.0
Bruce Springsteen,Born to Run,282,1708192473,2330,Logged In,paid,9,New Marissa,V6Y 9Y8,BC,CA,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1),-99.002800,57.0780535,56333.0,Chase,Steven,F,1706622200.0
Ed Sheeran,Shape of You,264,1705023731,2835,Logged In,free,58,Pereira,48687-578-873,RN,BR,Opera/8.35.(X11; Linux i686; mni-IN) Presto/2.9.186 Version/12.00,166.046281,-34.9781525,75713.0,Waters,Tammy,M,1707959188.0
