ts,sessionId,page,auth,level,itemInSession,city,zip,state,userAgent,lon,lat,userId,lastName,firstName,gender,registration,artist,song,duration
1705857910,1730,/explore,Logged Out,free,92,Pottier,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/18.0x9017.0 Mobile/36Q206 Safari/536.0",-135.647658,24.3580845,,,,,,Beyoncé,Formation,228
1707616350,7253,/new-releases,Logged Out,free,50,Abigailbury,,AR,Opera/8.94.(X11; Linux x86_64; the-NP) Presto/2.9.180 Version/10.00,-161.915792,-49.975762,,,,,,Whitney Houston,Greatest Love of All,300
1706196856,1094,/my-music,Logged In,paid,80,West Bradley,52080,OK,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1),98.496821,-46.585965,55432.0,Martin,Francisco,F,1708910655.0,The Rolling Stones,Paint It Black,182
1704782007,3842,/songs,Logged Out,free,1,Thomas,,,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),145.35858,-38.1889715,,,,,,Adele,Set Fire to the Rain,199
1708407359,9602,/explore,Logged Out,free,42,Costela,,GO,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.44.2 (KHTML, like Gecko) Version/4.0.5 Safari/535.44.2",-96.851094,-5.0884855,,,,,,Frank Sinatra,I’ve Got You Under My Skin,282
1709066173,7408,/discover,Logged In,free,29,Hallfurt,B5K6M3,YT,Mozilla/5.0 (Windows NT 5.0; wae-CH; rv:1.9.1.20) Gecko/9000-06-14 19:58:44 Firefox/3.8,-117.974946,23.6965635,3685.0,Lin,Caleb,F,1705354509.0,David Bowie,Heroes,226
1708529932,4413,/explore,Logged Out,free,94,da Conceição,,BA,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4103-04-24 00:00:01 Firefox/3.6.3,-170.873216,-7.1449685,,,,,,Mariah Carey,Fantasy,194
1708194525,6020,/explore,Logged Out,free,64,Saint Audrey-sur-Mer,,,Opera/9.84.(X11; Linux x86_64; am-ET) Presto/2.9.162 Version/12.00,-28.227081,26.6178145,,,,,,The Beatles,Yesterday,233
1709095322,4329,/explore,Logged Out,free,3,South Robert,,ME,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1),-0.205166,33.9024465,,,,,,David Bowie,Space Oddity,242
1704537763,5695,/explore,Logged Out,free,38,Mariembourg,,,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6; rv:1.9.4.20) Gecko/6936-08-09 10:41:52 Firefox/13.0,-156.848774,-4.8256995,,,,,,David Bowie,Life on Mars?,297
1707427060,1491,/songs,Logged Out,free,54,PetitjeanBourg,,,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.8.4 (KHTML, like Gecko) Version/4.1 Safari/534.8.4",-9.33777,-89.0867615,,,,,,Bruce Springsteen,Born to Run,282
1705028655,9381,/songs,Logged Out,free,71,Santos de Garcia,,PA,Mozilla/5.0 (Android 5.0.2; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,29.011004,-82.040947,,,,,,Frank Sinatra,I’ve Got You Under My Skin,282
1704086604,8833,/new-releases,Logged Out,free,62,Barbier,,,Mozilla/5.0 (Windows NT 4.0; he-IL; rv:1.9.2.20) Gecko/8884-02-28 15:35:22 Firefox/3.6.9,-49.606343,74.3918785,,,,,,Bruce Springsteen,Born in the U.S.A.,293
1707944755,4918,/new-releases,Logged In,free,90,Seloignes,6139,,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),136.963551,53.1769105,24437.0,Powell,Charles,F,1704911694.0,Elvis Presley,Heartbreak Hotel,196
1706040731,1855,/artists,Logged In,free,1,Koersel,8717,,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_0; rv:1.9.6.20) Gecko/5005-03-29 13:49:28 Firefox/3.8,-111.052369,17.091167,6392.0,Smith,Robert,M,1707565653.0,Whitney Houston,How Will I Know,264
1707544327,1682,/songs,Logged Out,free,20,Beardton,,YT,Opera/8.23.(X11; Linux i686; li-BE) Presto/2.9.160 Version/11.00,88.620058,52.705044,,,,,,Elton John,Saturday Night’s Alright for Fighting,188
1704801994,6934,/songs,Logged In,paid,35,Hamel,64460,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/4.0),-129.487473,-47.158981,5895.0,Yoder,Amber,M,1707151059.0,Mariah Carey,All I Want for Christmas Is You,225
1704775261,6374,/songs,Logged Out,free,20,Michellestad,,NS,Opera/9.87.(Windows NT 4.0; ff-SN) Presto/2.9.176 Version/12.00,92.722725,-81.520554,,,,,,The Beatles,Let It Be,211
1705096223,8091,/my-music,Logged In,paid,43,Neerharen,6132,,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:6.0; am-ET) AppleWebKit/534.19.4 (KHTML, like Gecko) Version/5.0 Safari/534.19.4",-26.496897,26.1771855,10848.0,Dorsey,Joe,F,1708681268.0,Whitney Houston,I Wanna Dance with Somebody,258
1704319877,8614,/my-music,Logged In,paid,86,Brooketon,X6K 7L6,NU,Opera/8.12.(X11; Linux x86_64; mt-MT) Presto/2.9.187 Version/12.00,-12.710067,-28.392402,33142.0,Mahoney,Jose,M,1707508419.0,Whitney Houston,I Wanna Dance with Somebody,258
1709041950,6739,/explore,Logged In,free,78,Maurice,71249,,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1),-17.003363,8.936753,23357.0,Davis,Zachary,M,1704508819.0,Mariah Carey,Without You,202
1705435392,2154,/albums,Logged In,paid,53,Baronville,6008,,Opera/8.29.(X11; Linux i686; mk-MK) Presto/2.9.164 Version/10.00,142.236605,-37.761201,28506.0,Kelley,Stacy,F,1707468621.0,Bruce Springsteen,Born in the U.S.A.,293
1706200555,4492,/explore,Logged Out,free,61,LoiseauVille,,,Opera/8.57.(X11; Linux x86_64; hne-IN) Presto/2.9.164 Version/12.00,20.925401,-6.944941,,,,,,Adele,Set Fire to the Rain,199
1706335557,1830,/songs,Logged Out,free,5,François,,,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/34.0.887.0 Safari/532.0",-5.763586,84.710683,,,,,,Prince,1999,187
1707050970,822,/albums,Logged In,free,53,Sales do Galho,36226009-192,AC,Opera/8.72.(Windows 95; mhr-RU) Presto/2.9.173 Version/11.00,-61.589093,-55.1945355,53186.0,King,John,M,1707960703.0,Ed Sheeran,Thinking Out Loud,182
1707357085,7768,/explore,Logged Out,free,31,Vasconcelos,,AP,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/11.6i3482.0 Mobile/98D711 Safari/533.2",127.31582,-8.0573525,,,,,,Mariah Carey,Without You,202
1708978087,1360,/explore,Logged Out,free,89,East Michael,,LA,Opera/8.38.(X11; Linux i686; am-ET) Presto/2.9.184 Version/12.00,-108.803601,67.733636,,,,,,Mariah Carey,All I Want for Christmas Is You,225
1708198300,8618,/new-releases,Logged In,free,71,Avekapelle,6201,,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),-20.06156,41.671833,15460.0,Bridges,Linda,F,1704893000.0,Frank Sinatra,The Way You Look Tonight,211
1706529806,1852,/discover,Logged In,paid,13,Araújo de Teixeira,85621-383-334,AL,Opera/9.38.(X11; Linux i686; apn-IN) Presto/2.9.166 Version/11.00,74.446914,66.588909,64599.0,Barr,Melissa,F,1704606827.0,Led Zeppelin,Whole Lotta Love,204
1707994520,181,/new-releases,Logged Out,free,68,Justinland,,MS,Opera/8.83.(Windows NT 10.0; bhb-IN) Presto/2.9.181 Version/11.00,152.360786,42.5240295,,,,,,Elvis Presley,Suspicious Minds,183
1707225071,338,/artists,Logged In,paid,27,Saint-Médard,6975,,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),1.437178,-1.281396,27039.0,Webster,Kelsey,F,1707901851.0,Whitney Houston,I Will Always Love You,243
1707485005,5491,/new-releases,Logged Out,free,1,Cassiano,,SP,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/35.0.811.0 Mobile/98F688 Safari/531.1",-155.220787,-18.988387,,,,,,Michael Jackson,Billie Jean,242
1706818743,4808,/artists,Logged In,free,72,Huldenberg,8969,,Opera/9.73.(X11; Linux i686; bn-IN) Presto/2.9.183 Version/10.00,-91.266965,-45.1904155,45782.0,Chandler,Amy,M,1705443879.0,Bob Dylan,Like a Rolling Stone,230
1704271633,1334,/playlists,Logged In,paid,11,da Rocha Alegre,93396-231-872,TO,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/14.3d1916.0 Mobile/94P499 Safari/532.0",-144.599414,14.888484,94438.0,Smith,Glenda,M,1705050019.0,Whitney Houston,Greatest Love of All,300
1705038525,8137,/songs,Logged Out,free,93,Aublain,,,Opera/8.88.(X11; Linux x86_64; sw-KE) Presto/2.9.184 Version/10.00,29.258279,61.4010295,,,,,,Bob Dylan,Mr. Tambourine Man,209
1706210844,9339,/new-releases,Logged Out,free,71,Carpentermouth,,NS,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),-126.250886,35.344435,,,,,,Elton John,Rocket Man,188
1706977137,8567,/songs,Logged Out,free,72,Mendonça de da Conceição,,AC,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; dv-MV) AppleWebKit/534.38.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.38.1",41.531995,-0.798555,,,,,,The Beatles,Let It Be,211
1704354623,3971,/my-music,Logged In,paid,56,Baudry,32948,,Opera/9.34.(X11; Linux x86_64; yo-NG) Presto/2.9.180 Version/12.00,-125.223029,-27.788159,72628.0,Mcdonald,Nicole,M,1707120610.0,Bob Dylan,Like a Rolling Stone,230
1707014426,9167,/explore,Logged Out,free,28,Presgaux,,,Opera/9.90.(Windows 95; ms-MY) Presto/2.9.175 Version/10.00,-102.676291,74.053345,,,,,,Pink Floyd,Time,232
1709143967,8289,/new-releases,Logged Out,free,35,East Jessica,,CT,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.4.3 (KHTML, like Gecko) Version/5.0 Safari/532.4.3",164.261731,33.742285,,,,,,David Bowie,Space Oddity,242
1705310107,5435,/songs,Logged Out,free,5,South Andreafort,,DE,Opera/8.68.(Windows NT 5.2; tg-TJ) Presto/2.9.165 Version/10.00,-76.775774,-55.5960535,,,,,,Led Zeppelin,Stairway to Heaven,183
1705010056,706,/discover,Logged In,free,63,Blanchet,78517,,Opera/9.84.(X11; Linux x86_64; ar-PS) Presto/2.9.168 Version/10.00,93.30439,47.600771,6977.0,Thompson,Sarah,M,1704923157.0,Prince,Kiss,212
1706935183,9195,/artists,Logged In,free,70,Sterrebeek,8862,,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),-98.692218,77.680737,95453.0,Hutchinson,Jessica,M,1708328776.0,Elvis Presley,Love Me Tender,250
1704697130,7150,/playlists,Logged In,free,50,Tervuren,1906,,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),174.678633,35.700038,57666.0,Elliott,Jasmine,F,1707167969.0,Madonna,Like a Virgin,248
1705474581,8771,/songs,Logged Out,free,51,Assesse,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5 rv:2.0; unm-US) AppleWebKit/533.46.3 (KHTML, like Gecko) Version/5.0 Safari/533.46.3",-165.357694,55.1061105,,,,,,Led Zeppelin,Rock and Roll,287
1706598174,4303,/explore,Logged In,free,49,Vasseur-sur-Mer,46551,,Opera/8.30.(Windows NT 5.2; ts-ZA) Presto/2.9.169 Version/10.00,68.853681,5.3653315,70027.0,Brown,Brandon,M,1708821486.0,Michael Jackson,Thriller,271
1704361365,1024,/explore,Logged Out,free,94,Rhisnes,,,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_8 rv:4.0; kw-GB) AppleWebKit/531.47.7 (KHTML, like Gecko) Version/4.0 Safari/531.47.7",71.582953,77.5966015,,,,,,The Beatles,Help!,250
1707104048,3385,/my-music,Logged In,free,13,Williamsville,C3S 3G6,NU,Opera/8.22.(Windows NT 6.1; mt-MT) Presto/2.9.180 Version/10.00,-165.438472,64.7668295,56930.0,Krause,Tina,F,1707660906.0,Bruce Springsteen,Dancing in the Dark,259
1706403236,2120,/songs,Logged In,free,19,Pinto,76292,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; it-IT) AppleWebKit/533.44.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.44.1",-92.128932,63.9064135,42922.0,Leach,Alex,F,1708751119.0,Pink Floyd,Wish You Were Here,273
1704522693,6501,/explore,Logged Out,free,86,Shellytown,,GA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tig-ER) AppleWebKit/532.28.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.28.2",146.992436,72.1802665,,,,,,David Bowie,Heroes,226
1707337641,9356,/explore,Logged In,free,15,Cordierboeuf,94364,,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1),-176.998832,64.7225475,81990.0,Leonard,Scott,F,1709135669.0,Pink Floyd,Another Brick in the Wall,225
1707161961,8133,/albums,Logged In,paid,53,Maxwellborough,E2Y7R8,PE,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2 rv:5.0; mr-IN) AppleWebKit/533.3.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.3.6",109.534482,4.550018,24614.0,Sanders,Nicole,M,1708177836.0,Pink Floyd,Time,232
1704781451,8529,/explore,Logged In,paid,5,West Kathrynton,J5B6S9,PE,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.6.4 (KHTML, like Gecko) Version/5.0.5 Safari/534.6.4",-23.647532,-13.0767715,8617.0,Chang,Christopher,M,1708885728.0,Led Zeppelin,Black Dog,243
1705348159,7013,/discover,Logged In,free,9,Martins Alegre,16747-309-962,PA,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0),29.967398,31.4906285,35918.0,Sullivan,Amanda,F,1705921400.0,Mariah Carey,Without You,202
1704664877,3431,/songs,Logged Out,free,63,Vieira,,SE,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),-129.347908,-38.5836405,,,,,,Elton John,Tiny Dancer,199
1705612194,9202,/explore,Logged Out,free,34,Sousa,,MS,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),143.541351,23.5136515,,,,,,David Bowie,Let’s Dance,219
1706317651,8559,/discover,Logged In,paid,13,Melden,2694,,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/58.0.868.0 Safari/532.1",121.814878,-84.9271775,34212.0,Williams,Hannah,M,1707438972.0,Adele,Set Fire to the Rain,199
1707428970,4177,/playlists,Logged In,paid,22,West Nancy,B6K5V6,NS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/16.0.833.0 Mobile/92D297 Safari/531.1",59.882213,39.0832185,23972.0,Pratt,Alexis,M,1707830806.0,Bruce Springsteen,The River,218
1706543837,744,/discover,Logged In,paid,86,Leeuwergem,2778,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/63.0.861.0 Mobile/00K917 Safari/535.2",132.499482,-35.2699765,40318.0,Bauer,Cory,F,1704604943.0,Mariah Carey,All I Want for Christmas Is You,225
1706293374,8010,/albums,Logged In,free,54,Kleine-Brogel,6375,,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7875-12-11 16:19:46 Firefox/3.6.18,55.474799,-2.6925085,90677.0,Harvey,Whitney,F,1705074895.0,The Beatles,Help!,250
1706228747,4474,/explore,Logged Out,free,50,Saint Bertrand,,,Opera/8.11.(X11; Linux x86_64; si-LK) Presto/2.9.180 Version/10.00,149.90675,72.34965,,,,,,Beyoncé,Formation,228
1708877848,7476,/songs,Logged Out,free,39,Fernandes do Oeste,,PI,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_1; rv:1.9.2.20) Gecko/3824-03-12 15:39:56 Firefox/11.0,24.997085,-38.1308845,,,,,,Elton John,Candle in the Wind,250
1708437293,363,/charts,Logged In,free,24,Sousa,70852-287-402,SC,Mozilla/5.0 (Android 3.1; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,103.815327,-7.1521435,83372.0,Harris,Heather,F,1707382668.0,Whitney Houston,I Wanna Dance with Somebody,258
1705485827,6367,/new-releases,Logged Out,free,72,Sellerstown,,NM,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),141.551323,-68.8073915,,,,,,Elvis Presley,Hound Dog,283
1707225667,7481,/discover,Logged In,paid,89,da Rosa do Sul,10120420-623,TO,"Mozilla/5.0 (iPad; CPU iPad OS 15_8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/38.0.837.0 Mobile/73T856 Safari/533.1",21.268586,-61.8482035,81170.0,Walker,Jennifer,M,1707503442.0,Whitney Houston,How Will I Know,264
1705131398,4529,/my-music,Logged In,free,46,Lake Sarabury,65736,SD,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/42.0.835.0 Safari/533.0",44.88341,34.5681,888.0,Barnes,Jamie,M,1704947128.0,The Rolling Stones,Gimme Shelter,291
1707469705,6110,/new-releases,Logged In,free,92,Fexhe-le-Haut-Clocher,6813,,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.22.6 (KHTML, like Gecko) Version/4.0.5 Safari/534.22.6",-31.659075,54.598017,82878.0,Berg,Mathew,M,1705074129.0,Michael Jackson,Man in the Mirror,190
1706202022,6761,/charts,Logged In,paid,91,Beersel,6710,,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.18.1 (KHTML, like Gecko) Version/4.0 Safari/535.18.1",125.404818,32.8590325,83684.0,Gardner,Laura,M,1704579547.0,Ed Sheeran,Castle on the Hill,251
1707893043,4628,/explore,Logged Out,free,22,Stephanieton,,GA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5 rv:5.0; lb-LU) AppleWebKit/532.16.5 (KHTML, like Gecko) Version/4.0 Safari/532.16.5",114.99558,70.128744,,,,,,Michael Jackson,Smooth Criminal,269
1708267534,4683,/discover,Logged In,free,87,Lierde,6507,,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/42.0.807.0 Safari/534.0",126.465098,21.4643725,38810.0,Schneider,Wayne,F,1705117098.0,Pink Floyd,Money,221
1705675909,4787,/artists,Logged In,paid,100,Kallo,6980,,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6; rv:1.9.3.20) Gecko/8453-10-17 02:30:19 Firefox/3.6.6,-67.064117,16.6495695,42122.0,Torres,Eric,F,1705043582.0,Ed Sheeran,Photograph,191
1704235680,3315,/new-releases,Logged Out,free,65,DavidBourg,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/15.1l6649.0 Mobile/67Q382 Safari/536.1",8.195991,72.4187445,,,,,,The Rolling Stones,Angie,223
1705570416,1435,/songs,Logged In,paid,72,Ocquier,1824,,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/12.5m5627.0 Mobile/25L268 Safari/533.0",-109.837127,62.7761305,31847.0,Wagner,Alex,F,1706442548.0,Taylor Swift,Shake It Off,253
1706190646,8614,/playlists,Logged In,paid,83,Zonnegem,7480,,Opera/9.88.(X11; Linux x86_64; hi-IN) Presto/2.9.185 Version/12.00,-8.10326,-23.1082335,6582.0,Le,Andrea,F,1708969520.0,Beyoncé,Single Ladies,246
1708192473,2330,/discover,Logged In,paid,9,New Marissa,V6Y 9Y8,BC,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1),-99.0028,57.0780535,56333.0,Chase,Steven,F,1706622200.0,Bruce Springsteen,Born to Run,282
1705023731,2835,/playlists,Logged In,free,58,Pereira,48687-578-873,RN,Opera/8.35.(X11; Linux i686; mni-IN) Presto/2.9.186 Version/12.00,166.046281,-34.9781525,75713.0,Waters,Tammy,M,1707959188.0,Ed Sheeran,Shape of You,264
1708683002,3016,/new-releases,Logged Out,free,99,Ellezelles,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/13.8p6030.0 Mobile/13U549 Safari/534.2",179.427447,-9.766852,,,,,,Prince,Purple Rain,220
1707498784,6945,/explore,Logged Out,free,82,Doel,,,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.1),-81.317338,-85.555458,,,,,,Whitney Houston,I Will Always Love You,243
1706280365,2639,/new-releases,Logged Out,free,87,Masonchester,,CO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; iu-CA) AppleWebKit/535.10.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.10.4",133.229903,-28.8676375,,,,,,Taylor Swift,Blank Space,206
1705706561,5482,/explore,Logged Out,free,13,Port Megan,,NL,Mozilla/5.0 (Windows NT 5.2; ce-RU; rv:1.9.0.20) Gecko/4617-03-02 00:40:13 Firefox/3.6.2,68.277363,4.415742,,,,,,Madonna,Like a Prayer,270
1708265786,1395,/new-releases,Logged Out,free,39,Dos Santos,,,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),-92.03164,62.092417,,,,,,Rihanna,Umbrella,256
1706949326,4281,/discover,Logged In,paid,82,Bertrand-la-Forêt,08528,,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/12.4a2186.0 Mobile/35M494 Safari/532.1",-50.852692,45.9744655,43650.0,Clark,Virginia,F,1706182985.0,Michael Jackson,Smooth Criminal,269
1707145392,9297,/explore,Logged In,paid,15,Fauvillers,3514,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lzh-TW) AppleWebKit/535.35.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.35.4",98.567581,-77.7462005,62094.0,Nunez,Ashley,F,1708918056.0,Ed Sheeran,Perfect,241
1704811601,2694,/charts,Logged In,paid,89,Fontaine-sur-Colin,82528,,Opera/9.33.(Windows NT 4.0; hak-TW) Presto/2.9.181 Version/10.00,86.941221,-29.85931,21773.0,Dixon,Anne,F,1706108469.0,Beyoncé,Single Ladies,246
1706295567,9067,/explore,Logged Out,free,7,Lake Vickiton,,KY,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),98.108198,-33.8470335,,,,,,Whitney Houston,Saving All My Love for You,249
1704254483,9456,/charts,Logged In,free,82,Port Michaelborough,R5P 5T3,NB,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/27.0.873.0 Mobile/16N570 Safari/535.2",111.407529,11.152559,7686.0,Harrell,Debra,F,1705435210.0,David Bowie,Let’s Dance,219
1705466638,2250,/songs,Logged Out,free,53,Yangview,,TN,Opera/8.14.(Windows NT 6.1; iu-CA) Presto/2.9.181 Version/11.00,-91.704732,-85.2563995,,,,,,The Rolling Stones,Sympathy for the Devil,203
1707018835,3521,/explore,Logged Out,free,69,Nancyfurt,,OH,Opera/8.25.(X11; Linux i686; am-ET) Presto/2.9.163 Version/12.00,-147.85357,21.1331245,,,,,,Madonna,Like a Prayer,270
1706024626,3844,/discover,Logged In,free,48,Peixoto Grande,93579875-124,BA,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.42.7 (KHTML, like Gecko) Version/4.0 Safari/531.42.7",154.287651,-45.387281,59168.0,Watson,Donna,F,1707596560.0,Mariah Carey,Hero,254
1707080790,6142,/explore,Logged Out,free,79,Costa-la-Forêt,,,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/51.0.857.0 Mobile/01U797 Safari/535.1",-74.108742,44.153104,,,,,,Bruce Springsteen,Thunder Road,191
1704616777,5690,/songs,Logged Out,free,32,Saint Roger-sur-Mer,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/22.0.831.0 Mobile/72G589 Safari/535.1",-5.176562,87.8458175,,,,,,Elton John,Saturday Night’s Alright for Fighting,188
1705453276,4764,/new-releases,Logged Out,free,61,Aubert,,,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_1 rv:2.0; es-CL) AppleWebKit/534.16.3 (KHTML, like Gecko) Version/5.0 Safari/534.16.3",-74.904476,47.4523035,,,,,,Elvis Presley,Love Me Tender,250
1707590731,6389,/songs,Logged Out,free,22,Caldeira de Borges,,TO,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1),157.061298,-19.3559325,,,,,,Beyoncé,Formation,228
1707181979,721,/songs,Logged Out,free,54,Brakel,,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),-10.814708,55.604348,,,,,,Elvis Presley,Suspicious Minds,183
1707626444,4777,/songs,Logged Out,free,70,West Ianhaven,,AB,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.4.3 (KHTML, like Gecko) Version/5.0 Safari/535.4.3",-151.79189,20.037384,,,,,,The Rolling Stones,Paint It Black,182
1707585848,9821,/artists,Logged In,free,38,Neuville,2252,,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4292-05-23 04:37:46 Firefox/3.6.7,-154.062586,21.3899765,83083.0,Brown,Carol,M,1706293874.0,Beyoncé,Single Ladies,246
1708804482,7866,/explore,Logged Out,free,95,Vincent-sur-Marchand,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/25.0.840.0 Safari/533.2",12.470666,-63.6295325,,,,,,Frank Sinatra,The Way You Look Tonight,211
